aggregate,pts_english,pts_core_maths,pts_biology,pts_chemistry,pts_physics,pts_elective_maths,pts_integrated_science,pts_social_studies,trait_analytical,trait_empathy,trait_practical,trait_creative,logic_accuracy,quant_accuracy,scientific_accuracy,verbal_accuracy,label_programme,archetype,band_pool,ability
23.0,5.0,4.0,6.0,4.0,4.0,3.0,4.0,3.0,72.80851240664202,35.00991252128615,95.0,31.083454496030505,78.13818686910602,62.56147985460787,45.13710412989111,63.81364015586907,BSc Sport and Exercise Science,engineering,eligible,weak
24.0,2.0,5.0,4.0,6.0,5.0,9.0,7.0,2.0,48.194053251027924,52.05960394181964,35.53115939083227,62.77870407619537,29.655696841382916,70.67912237748345,86.11805309211816,50.02889794308166,BSc Sport and Exercise Science,health,eligible,weak
15.0,1.0,5.0,4.0,1.0,3.0,2.0,6.0,3.0,79.07927245701613,47.46924442343283,63.7527555156727,62.4901639515335,54.601538958156716,77.06525446403687,75.8164313241783,44.83688698994591,BSc Materials Engineering,engineering,eligible,mid
10.0,1.0,1.0,5.0,3.0,1.0,1.0,3.0,3.0,81.91750147160268,57.47189129263599,80.52904336022259,39.871749254733956,57.73248946526056,47.38582003420612,34.12856980592758,56.22218950489649,BSc Mechanical Engineering,engineering,eligible,strong
9.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,56.215540881286564,57.72113153968569,64.01839236619352,57.74850574630007,59.217265947111265,55.64391655284429,68.76461870139316,79.80194841884976,BSc Civil Engineering,mixed,eligible,strong
17.0,4.0,2.0,5.0,3.0,4.0,1.0,5.0,3.0,86.10006683270169,57.120273518174194,46.799275551591684,55.66255379527085,70.92815960134159,68.28383931398095,62.53662227810086,26.012187902904035,BSc Metallurgical Engineering,engineering,eligible,mid
21.0,7.0,2.0,6.0,2.0,4.0,2.0,4.0,5.0,15.322429074868275,39.93997088364588,68.95312982527464,60.42015780678052,73.29818421515587,65.79976516792132,95.0,59.32658074853153,BSc Physics,science,eligible,mid
8.0,3.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,62.94077535685481,15.87437317409277,82.99643477040473,48.637027206660576,54.73629592375652,60.52997971329175,63.81706588400435,47.79967733987367,BSc Chemical Engineering,engineering,eligible,strong
22.0,4.0,3.0,7.0,1.0,9.0,1.0,8.0,6.0,66.01018783762242,32.998423695635296,79.26363487093003,73.40604198752948,54.64788238915419,54.164767850255586,32.74744892286277,58.67037502590275,BSc Sport and Exercise Science,engineering,eligible,mid
12.0,2.0,2.0,5.0,2.0,3.0,6.0,1.0,2.0,62.19496480418754,65.8509408863614,36.06986803304272,47.63691147921062,95.0,94.14395631757097,50.84591174016147,54.80856387236803,BSc Geological Engineering,mixed,eligible,strong
13.0,4.0,2.0,3.0,2.0,1.0,1.0,4.0,3.0,37.87936636775683,25.46519430293399,60.16208600695851,60.608746096104184,53.05484765030026,71.93937741995443,80.01409513806514,57.09887831495381,BSc Geomatic Engineering,science,eligible,strong
14.0,2.0,1.0,1.0,9.0,5.0,5.0,3.0,2.0,47.804284055183125,39.05026085063511,80.8248665040915,73.26833354580319,46.75829338253865,87.03127848420542,53.171773801466315,48.4891192628561,BSc Marine Engineering,mixed,eligible,strong
19.0,4.0,4.0,3.0,4.0,3.0,1.0,5.0,4.0,81.38437180948108,76.35381658473588,10.0,57.32261595235809,74.32427052763785,61.75884832981301,83.92135127172708,79.81251533069121,BSc Physics,science,eligible,mid
17.0,2.0,3.0,3.0,4.0,5.0,3.0,4.0,2.0,57.96399513223431,60.05762925617239,59.051152039482126,53.05680591253607,64.65664092705349,48.15840880135384,67.76529805750964,71.26070574895517,BSc Metallurgical Engineering,science,eligible,mid
24.0,5.0,4.0,4.0,4.0,5.0,3.0,5.0,4.0,71.8608425189045,63.923609645832926,41.30760169065961,33.09268846649269,47.69735967881487,43.984159891260035,79.3157128347318,39.71391541972035,BSc Sport and Exercise Science,health,eligible,mid
12.0,2.0,2.0,3.0,4.0,9.0,2.0,1.0,2.0,77.39039957608298,40.45860026708179,73.51869896675422,30.302135232117337,70.52598465976637,90.4642049820709,77.29799648883898,83.55859794302337,BSc Geomatic Engineering,engineering,eligible,strong
26.0,5.0,3.0,5.0,4.0,4.0,9.0,5.0,6.0,41.815542361343965,88.84252376865032,41.578188403915604,44.84255243728407,75.74543048042068,74.87162233665808,92.08935306820672,30.353303565123973,BSc Sport and Exercise Science,health,stretch,weak
17.0,2.0,4.0,9.0,9.0,2.0,6.0,2.0,1.0,62.368451110436105,47.841335884313914,66.22126854396046,51.02479121683868,55.79165892738698,86.97478636134939,86.04860619415159,39.40237182185716,BSc Metallurgical Engineering,health,eligible,strong
17.0,5.0,1.0,5.0,2.0,5.0,1.0,5.0,3.0,39.591677991819395,28.75274660916419,59.37700651892936,69.37911704933856,55.144458501266286,48.927961738683464,56.16431636968332,39.54970643501518,BSc Metallurgical Engineering,science,eligible,mid
16.0,4.0,3.0,4.0,2.0,2.0,2.0,4.0,3.0,58.03027561465768,60.75364568488964,48.86350940332578,26.22161188551253,37.592066099608644,66.75209250868305,65.94393625664392,74.38891155833612,BSc Metallurgical Engineering,engineering,eligible,mid
19.0,2.0,3.0,7.0,9.0,4.0,1.0,5.0,4.0,75.91002721189128,59.029672235049595,93.85585594993188,51.903753690621976,47.719224509423114,47.931513090189185,80.47377727239734,78.55559485951783,BSc Sport and Exercise Science,engineering,eligible,mid
25.0,5.0,3.0,5.0,3.0,5.0,7.0,6.0,4.0,55.49158871932465,48.638848818646075,41.99478861360504,49.88703575283201,57.75834919249734,54.45195998523175,95.0,47.85312166103356,BSc Sport and Exercise Science,mixed,stretch,mid
20.0,5.0,3.0,4.0,3.0,9.0,2.0,3.0,4.0,27.679406611893135,48.615747345313984,46.35655957600138,77.5462984277186,43.33442528661544,66.51955154420324,80.29296525790195,52.310579955328,BSc Meteorology and Climate Science,science,eligible,mid
20.0,5.0,3.0,3.0,2.0,4.0,5.0,5.0,3.0,53.73748494109228,77.17317492503386,25.84394202640755,75.51626459327278,74.71780431456027,45.3322619275448,70.47320845181048,46.639777002523445,BSc Physics,health,eligible,mid
26.0,6.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,53.0750362554248,40.29966974953268,14.301390029703732,73.2859283491089,38.45653998182993,52.72758394287256,51.073480228007185,74.48546294574264,BSc Sport and Exercise Science,science,stretch,weak
23.0,5.0,3.0,4.0,3.0,9.0,7.0,5.0,3.0,46.18007680180178,50.56656579235813,67.80183768548343,43.194765576077096,95.0,55.523944141847636,75.27384042527208,55.58818291570547,BSc Sport and Exercise Science,health,eligible,weak
11.0,1.0,3.0,2.0,1.0,4.0,3.0,3.0,1.0,71.29442095599799,41.1770169397198,22.86495748378359,57.04094232844954,73.6407998021079,59.72977013798845,54.139680525952905,80.6813639034141,BSc Computer Science,science,eligible,strong
7.0,2.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,69.67663006386617,49.583016878892444,84.1450819793574,61.4807403271344,57.458148846407795,66.14157556932831,53.34728617456768,51.874390807362936,BSc Biomedical Engineering,engineering,eligible,strong
20.0,5.0,2.0,5.0,2.0,5.0,6.0,6.0,1.0,64.34503817605699,25.780684140704118,51.98878055072707,31.816835974774218,80.63138803407455,68.09969138690288,60.39903956549451,36.42787929550018,BSc Physics,mixed,eligible,mid
16.0,3.0,2.0,6.0,1.0,5.0,2.0,4.0,4.0,40.24886440334884,55.01200448301058,44.6525920965032,50.774502350921395,82.87726346026412,54.88948748077532,83.8982415974438,61.85687768428454,BSc Industrial Engineering,science,eligible,mid
7.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,54.15485644338376,53.535445065471144,53.522697299497956,36.72983779187646,86.31928205220468,63.51776690159716,72.90565410103025,45.0704889741675,BSc Electrical Engineering,science,eligible,strong
20.0,2.0,5.0,5.0,4.0,3.0,2.0,4.0,7.0,73.8977025470888,24.660114020754097,41.580637279509226,52.85784746358296,79.02439281952199,75.69698459895717,94.28526025923324,60.186893511817345,BSc Meteorology and Climate Science,science,eligible,mid
17.0,1.0,5.0,1.0,9.0,2.0,8.0,5.0,3.0,41.07090338458225,74.75719815517391,40.83218285563557,65.7037253107125,60.84444903427152,43.609988532669846,80.33431189385503,60.748674546775355,BSc Disability and Rehabilitation Studies,health,eligible,mid
10.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,51.20803628564123,51.577260487231726,50.49166679442511,57.88375369780103,61.55167656982464,57.24529533247788,56.42586673274356,78.85698580236587,BSc Mechanical Engineering,science,eligible,strong
10.0,3.0,1.0,1.0,1.0,4.0,7.0,3.0,1.0,44.86517481910255,80.75111052007212,51.13099608782196,46.120630995441644,35.670710238919085,70.75614969377948,77.67719936380594,54.80602533094818,BSc Physiotherapy and Sports Science,health,eligible,strong
20.0,5.0,4.0,9.0,9.0,1.0,3.0,4.0,3.0,72.82955528435431,75.90105216919582,71.06789806643395,52.426181494499055,63.864976498571544,58.99627209282285,63.01534785076061,68.08047697690682,BSc Meteorology and Climate Science,science,eligible,mid
18.0,5.0,3.0,4.0,2.0,3.0,7.0,3.0,2.0,45.52421948201557,80.09523739438949,69.73880817789106,48.96800690792345,68.31357623155239,68.10149599821983,95.0,37.66426028199302,BSc Mathematics,health,eligible,mid
8.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,74.92765169175905,38.342412998954906,66.29934927890916,75.85136320410763,36.44879083591923,55.58725849076614,55.540120660001016,45.453603301299,BSc Mechanical Engineering,engineering,eligible,strong
15.0,4.0,3.0,2.0,3.0,1.0,2.0,5.0,6.0,83.04953222242976,67.9911718914136,34.47381192137178,47.89236218806549,72.75550924718135,78.79566728654542,78.87792885768566,48.26877123986318,BSc Marine Engineering,science,eligible,mid
12.0,1.0,2.0,1.0,3.0,2.0,9.0,3.0,4.0,58.83719615146246,60.78943201021251,44.930996901222265,74.72754062808352,34.58473322683074,65.64047060298,88.62169445099524,63.6825572875358,BSc Physiotherapy and Sports Science,health,eligible,strong
15.0,3.0,4.0,4.0,3.0,2.0,1.0,4.0,2.0,56.18422090393659,72.47188547789699,70.21080128324408,57.19678572720815,58.30178458631674,59.75902821675128,78.43736611539984,52.88159738658569,BSc Marine Engineering,science,eligible,mid
9.0,3.0,1.0,2.0,1.0,1.0,4.0,1.0,3.0,59.78561824512009,59.84578443857808,53.51897576282132,54.924482688567444,46.98090114289388,75.6023804128694,67.15473979314592,25.023570890492028,BSc Actuarial Science,science,eligible,strong
22.0,7.0,5.0,4.0,5.0,2.0,1.0,3.0,6.0,35.83551467247338,50.14058619168273,43.67669804377965,75.54291788308436,77.0531769440282,59.20560386128842,95.0,60.15567113937791,BSc Sport and Exercise Science,science,eligible,mid
17.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,6.0,38.37345302692283,32.52731381361082,61.48728091191296,40.48575491729682,70.49380757436953,90.15983631556472,48.16925668883903,49.64598755734788,BSc Metallurgical Engineering,mixed,eligible,mid
7.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,61.80388244689656,48.027878442296156,88.5253444090423,26.585075165994507,51.64187972548607,38.76433560586055,45.91881961458848,56.07838102949421,BSc Computer Engineering,engineering,eligible,strong
26.0,4.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,71.83991026843354,54.685295700676015,76.74299498637187,34.60126883902818,29.548212144741477,75.48154614242051,59.34798368196064,56.75108323757824,BSc Sport and Exercise Science,health,stretch,weak
23.0,6.0,4.0,4.0,2.0,6.0,4.0,6.0,3.0,62.30883353810441,62.78519524897973,61.861827817760485,72.77550527162846,61.16320715692569,88.27492652154771,86.9129401430755,87.07354767662352,BSc Sport and Exercise Science,health,eligible,mid
7.0,1.0,1.0,1.0,3.0,1.0,2.0,5.0,1.0,53.02313380614209,61.817703955978715,49.26694205258203,25.570584683659952,78.62480125575989,45.560361344504685,71.18101214821327,63.73966445288514,BSc Biomedical Engineering,science,eligible,strong
19.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,3.0,43.593664052308064,59.04645756727088,34.41516294096643,64.22445436810251,77.84582396091253,55.389018468484096,61.95013404852605,29.603949034732167,BSc Meteorology and Climate Science,health,eligible,mid
26.0,5.0,5.0,2.0,2.0,6.0,6.0,6.0,6.0,45.606737711452226,86.90804883454184,25.00583462628029,37.505885045305405,34.44468343294632,43.96187540013691,67.68123916839214,67.4725107853935,BSc Sport and Exercise Science,health,stretch,weak
16.0,2.0,4.0,5.0,2.0,5.0,1.0,3.0,4.0,82.6889136494183,41.25388916847966,36.543765124306766,62.96386122026618,89.46396955076366,77.73097630929378,45.65490469806093,66.32022723058621,BSc Industrial Engineering,science,eligible,mid
18.0,4.0,5.0,1.0,3.0,3.0,5.0,6.0,2.0,42.890728375557515,70.76785889174077,60.32193229872886,53.1530028506036,33.16879007006665,95.0,73.18486722853773,34.893743716952244,BSc Biological Sciences,health,eligible,mid
25.0,6.0,5.0,1.0,5.0,3.0,8.0,5.0,6.0,45.679795289206496,81.52798132286723,41.07214461907864,46.52872621241967,60.533474099388634,57.307324088725004,56.136934981703234,65.55711473952036,BSc Sport and Exercise Science,health,stretch,weak
16.0,4.0,3.0,1.0,3.0,3.0,7.0,4.0,2.0,54.084350559950444,74.35110555100454,48.684808356676776,62.90603076027077,67.79747464235493,65.49963556333896,67.1223102973068,45.52660292946284,BSc Disability and Rehabilitation Studies,health,eligible,mid
25.0,7.0,5.0,2.0,3.0,8.0,4.0,8.0,4.0,50.0477829841652,64.79600465343142,39.57741201388911,34.9732509620147,55.05263518147112,46.67738706462092,51.2461455380166,51.84278337733044,BSc Sport and Exercise Science,health,stretch,weak
20.0,5.0,1.0,8.0,3.0,2.0,4.0,6.0,5.0,69.25281740875899,49.85441118983905,54.34364159003172,32.65484154636246,60.395883360764635,60.12883485432351,51.22441512464744,32.813952730802654,BSc Agricultural Biotechnology,engineering,eligible,mid
17.0,5.0,1.0,9.0,1.0,4.0,3.0,3.0,4.0,61.52190050305624,56.49216892386364,95.0,49.18512497642796,50.89767321431231,95.0,61.08598982005942,36.58347991157008,BSc Metallurgical Engineering,engineering,eligible,mid
25.0,6.0,3.0,2.0,3.0,5.0,7.0,6.0,9.0,72.0092558929697,63.285167212049785,80.98618748305198,39.366515051301235,75.44876826320441,76.81783841500682,49.57630309434961,63.66448436801356,BSc Sport and Exercise Science,health,stretch,weak
8.0,2.0,1.0,5.0,3.0,1.0,1.0,2.0,1.0,55.845958235936266,10.0,65.38181212160723,55.40747972449549,20.0,68.55072169756923,53.16288758337458,37.34866357423793,BSc Computer Engineering,engineering,eligible,strong
20.0,4.0,2.0,4.0,5.0,3.0,2.0,7.0,5.0,75.99500689247368,63.464900649394394,79.78482381557694,61.94704018581178,71.06387052775055,65.38089089984386,43.11528410894537,61.52146288734318,BSc Agricultural Biotechnology,engineering,eligible,mid
10.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,3.0,62.86853358858896,85.2920340955847,71.93252347445231,66.72563854355782,70.44990961918741,95.0,51.284495828763475,38.39397536460601,BSc Mechanical Engineering,engineering,eligible,strong
25.0,6.0,4.0,4.0,3.0,5.0,6.0,4.0,4.0,61.028523500089804,73.07731200359531,53.33778004605831,41.50762366332043,55.770354482344125,29.940867609807803,68.20195980546899,40.212831548182805,BSc Sport and Exercise Science,health,stretch,mid
23.0,7.0,3.0,7.0,4.0,7.0,3.0,4.0,2.0,54.61726559822027,52.76579796874534,70.3875940799788,60.02308896648415,62.436823099183925,72.78984406967524,95.0,48.74784440381465,BSc Sport and Exercise Science,mixed,eligible,mid
17.0,2.0,2.0,2.0,3.0,4.0,4.0,5.0,5.0,59.103791294692826,81.96967928320825,60.806446020460044,48.135202500803885,61.54905570645908,53.02938051918702,57.20580567637706,22.829578330665022,BSc Metallurgical Engineering,health,eligible,mid
8.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,72.58301961712696,54.17758871510567,82.44821908740978,60.332165012225005,78.14352101536899,94.14428396316822,48.924664723898275,95.0,BSc Mechanical Engineering,engineering,eligible,strong
18.0,4.0,5.0,2.0,1.0,4.0,6.0,3.0,3.0,36.863774485359244,95.0,65.82480721969122,19.920933174973264,44.545649815971686,47.62662368642594,82.57147288242184,20.0,BSc Agricultural Biotechnology,health,eligible,mid
23.0,6.0,5.0,5.0,3.0,3.0,1.0,5.0,6.0,68.97005005673526,56.145659220335894,89.35841028783827,43.887220362934826,71.41547656342435,76.58041186742105,61.2680591476229,80.15581291159768,BSc Sport and Exercise Science,engineering,eligible,weak
7.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,35.268539006732354,62.94794801968957,73.1483318372762,56.383805109156974,37.36392902160455,67.39587868082758,75.10513848874096,50.922365254479914,BSc Computer Engineering,science,eligible,strong
22.0,5.0,4.0,3.0,9.0,5.0,5.0,3.0,2.0,70.43286301500316,68.31891234052125,78.42655472368853,41.4035025269121,45.43573256369059,36.13545438474119,80.84126586546448,72.27229083745097,BSc Sport and Exercise Science,health,eligible,mid
8.0,1.0,2.0,2.0,1.0,1.0,5.0,1.0,3.0,59.19573442437805,37.710002221843254,60.68380574601573,33.93710111271484,56.67927076155138,55.11001102644279,95.0,51.20136913076179,BSc Petrochemical Engineering,health,eligible,strong
9.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,52.732719097718416,54.60578850880047,18.115788135961083,68.6566458894171,52.498208351992886,63.70573761196887,68.83506190682692,54.402511298562175,BSc Petrochemical Engineering,science,eligible,strong
19.0,1.0,2.0,6.0,6.0,5.0,4.0,5.0,2.0,66.3371629121538,51.49772746177673,41.44136629623887,66.3544882470912,45.65526964896526,64.47073297297872,60.77768008778408,66.13557652066724,BSc Meteorology and Climate Science,mixed,eligible,mid
27.0,7.0,4.0,9.0,4.0,6.0,3.0,3.0,6.0,71.2987634236171,32.290560943147796,77.83854548674175,50.84899174950765,42.51337254695882,64.85684259166682,44.0046344144924,76.91591040693136,BSc Sport and Exercise Science,engineering,stretch,weak
10.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,88.43458567509627,58.796132642659984,56.962191246614935,63.822067624212956,64.83883857524779,55.881934089281316,52.6089828125143,62.06919639271352,BSc Mechanical Engineering,engineering,eligible,strong
24.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,5.0,68.46972481354202,44.557884541105366,80.71145602619573,90.48075484834797,52.79786078194612,61.31172847744547,80.39996948862427,41.305354492939756,BSc Sport and Exercise Science,mixed,eligible,mid
24.0,4.0,2.0,9.0,7.0,5.0,5.0,6.0,2.0,60.33955726052035,45.73714422896109,70.74098472279852,63.6128425090658,90.94769551339473,75.28642280146993,52.36675474214314,82.00489768092531,BSc Sport and Exercise Science,engineering,eligible,weak
9.0,3.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,68.1952235949848,73.81822757221039,64.77625089908707,58.31296418764693,43.63092165127433,65.99072146641086,68.4535145388649,43.34920631260759,BSc Aerospace Engineering,health,eligible,strong
16.0,3.0,2.0,1.0,9.0,4.0,2.0,6.0,4.0,53.065597490116176,36.78942070820386,41.57647942487484,50.52731516717499,58.30015063826885,80.77506947981033,69.83838699700205,63.32508617473506,BSc Materials Engineering,science,eligible,mid
19.0,4.0,7.0,1.0,2.0,2.0,4.0,7.0,3.0,50.544233826356944,54.89314203096468,47.24565045346667,58.32267479576831,58.91509589884932,60.81932759923248,61.94772568236144,61.37644793396504,BSc Meteorology and Climate Science,health,eligible,mid
26.0,5.0,4.0,8.0,6.0,2.0,9.0,5.0,4.0,83.8769048998747,49.932630786982216,69.50711783494215,67.22337053907549,50.08055538864888,65.79139305895133,39.237098464968966,39.956058178202234,BSc Sport and Exercise Science,engineering,stretch,weak
16.0,3.0,3.0,2.0,5.0,2.0,3.0,3.0,4.0,49.05518320139794,94.50191042428456,10.0,50.94138533666221,66.45010416740914,83.10526003565371,45.091507422171304,48.697935423559656,BSc Chemistry,health,eligible,mid
22.0,5.0,4.0,4.0,4.0,2.0,3.0,6.0,4.0,88.9531380993468,27.22468031513255,66.91283500841973,54.53262695334521,66.64578660602089,66.73813924051841,76.43779423127272,35.56530983994865,BSc Sport and Exercise Science,engineering,eligible,mid
15.0,2.0,6.0,3.0,2.0,2.0,1.0,2.0,3.0,53.02492360296273,33.516819692557135,54.027981231199476,51.11522107821957,58.04099065314969,45.81516783805087,67.6597075178598,46.31212191648979,BSc Materials Engineering,science,eligible,strong
